tag	nonce	classical	n_shots	rung	ms	pair_ms	sim_ms	stream_fp
i261s1	134567775830240	10	9024	9024	5600	2104	3496	3d055bca22003cd20a83a888df4a332a
i261s1	135667287458016	21	9024	9024	4789	1545	3243	5285a32570a743b693a66bd43baee354
i261s1	136766799085792	14	9024	9024	4449	1526	2922	b9109dd84b7db4f33f129931d2d28513
i261s1	137866310713568	13	9024	9024	7282	2249	5033	04371b58ca52daec9d873cbce09f1eba
i261s1	138965822341344	25	9024	9024	7813	2469	5344	6387c3d3f6172fa6b59092186f6715e6
i261s1	140065333969120	14	9024	9024	4338	1436	2901	0a165e13cc1d990f5c3e9ca4de320afc
i261s1	141164845596896	17	9024	9024	4285	1430	2855	d8df5c8c2fcd9bc94e99d839fd298535
i261s1	142264357224672	18	9024	9024	7776	2701	5074	2edca11244c4c7d15287cd79b0c440fe
i261s1	143363868852448	16	9024	9024	4259	1491	2767	64e5257fa2fad0fe936260bb2ee1e477
i261s1	144463380480224	18	9024	9024	7508	2371	5137	bceaafd42b6376f34778548d9e3edd4b
i261s1	145562892108000	14	9024	9024	7394	2249	5145	23388fd8fb59aed1c67df1191e6d62a1
i261s1	146662403735776	17	9024	9024	7776	2514	5262	8753efcddd89c491c225e099c543804e
i261s1	147761915363552	19	9024	9024	4640	1644	2995	f9d9a5be27861abdda5b201e955d5ab6
i261s1	148861426991328	11	9024	9024	4205	1512	2692	afa59d1d84fe01c0a4b4c3a0a1b32fd9
i261s1	149960938619104	18	9024	9024	4468	1586	2881	1479c5d032245b4550b06d871361eab6
i261s1	151060450246880	13	9024	9024	7951	2588	5363	759c8445013c117022c894892011482a
i261s1	152159961874656	21	9024	9024	8041	2672	5369	229c9ac765dd04badd129429bc9ccf7a
i261s1	153259473502432	24	9024	9024	4542	1456	3085	e23275a14ba5411aa8fccd81fb7f60ce
i261s1	154358985130208	15	9024	9024	8041	2691	5349	fc4eefb15c8ca156a9fc7851edb737ef
i261s1	155458496757984	16	9024	9024	5612	1482	4130	db1d186a6f85221d2c05d84222b73f58
i261s1	156558008385760	14	9024	9024	6317	1694	4622	ef36e79c0620af5322dbaeac52dae540
i261s1	157657520013536	13	9024	9024	5731	2066	3665	a2e57021f58cbb3970857c8fd83f88b4
i261s1	158757031641312	26	9024	9024	5288	1679	3608	e21eb7121b5e8996d8409908aff879dd
i261s1	159856543269088	13	9024	9024	4382	1548	2833	76a25cae7e91dea0296afc37a0bbdc7b
i261s1	160956054896864	17	9024	9024	7710	2386	5323	3cebe2da21285e84d7b9192d4af03110
i261s1	162055566524640	13	9024	9024	8391	2816	5574	6370f87dda483fb36324c47afb32bcef
i261s1	163155078152416	17	9024	9024	7083	2261	4821	3fc71e2e50bec91e775b7c5cd839813f
i261s1	164254589780192	11	9024	9024	4630	1474	3155	b642113930d7b4eabb3c109ea6af2928
i261s1	165354101407968	18	9024	9024	7335	2343	4992	a725e03aee3822f3346ca8823cf392c5
i261s1	166453613035744	18	9024	9024	8312	2728	5583	7a45b79c11f414a2759d04089e95153f
i261s1	167553124663520	20	9024	9024	4671	1578	3092	c6942ab518fe4fc104f8421e83dde823
i261s1	168652636291296	16	9024	9024	7952	2511	5441	0b60e840ef467f02ab47613d29a69197
i261s1	169752147919072	18	9024	9024	4610	1568	3041	db15fbcb3b54dd34c6399a934f7d0245
i261s1	170851659546848	10	9024	9024	7326	2291	5034	e3ebd82572ad3062d5c5ffd35a3e2179
i261s1	171951171174624	20	9024	9024	5127	2141	2985	31d5c80969769475935ab0e24a797f15
i262s0	62000008397025	21	9024	9024	7595	2722	4873	5cb68335dbf1add1a43f86d198d847c4
i262s0	62000008397026	19	9024	9024	7642	2503	5139	0ecb4048c5a48d83b1d1aa1edbfa0388
i262s0	62000008397027	16	9024	9024	7641	2547	5093	f90bf9a6d4f6bcdde275247d7399fcef
i262s0	62000008397028	21	9024	9024	4056	1400	2656	1a6ca10c7b25c6c4d89c6bbe6a561425
i262s0	62000008397029	21	9024	9024	5527	1737	3789	d1c297277614e2a341fc8cbe87be65a7
i262s0	62000008397030	20	9024	9024	7383	2162	5220	1687f8b44675247e4877a1684263902b
i262s0	62000008397031	18	9024	9024	8004	2548	5455	9ab67388a2dff381734778239b43adc2
i262s0	62000008397032	13	9024	9024	4332	1480	2851	e79af3da7befebd48a8e07f50079ebcb
i262s0	62000008397033	18	9024	9024	7579	2333	5246	3ad4bdf46088cb65fafd4ed4f5f4ef40
i262s0	62000008397034	9	9024	9024	4197	1440	2757	6709b65ccf4d681a123b62e05a61e899
i262s0	62000008397035	21	9024	9024	7476	2292	5184	a20f4ce77c68829c562c15943abb3826
i262s0	62000008397036	15	9024	9024	7872	2564	5308	279041e7b16490fcea3ff90a18b253c3
i262s0	62000008397037	11	9024	9024	6405	1828	4577	231fe9924e06e00e637cc78171d5c344
i262s0	62000008397038	18	9024	9024	7121	2263	4858	d63cfb1e31e47f1fea101ece15a04d9d
i262s0	62000008397039	16	9024	9024	6864	1590	5274	676b857c3b2d6d512a693e2f28c6f180
i262s0	62000008397040	16	9024	9024	8181	2538	5642	d9df7595ec44380972ab8be8f65f9af9
i262s0	62000008397041	18	9024	9024	7160	1902	5257	416fd5744cf50e8217fda8a6b1e0da7e
i262s0	62000008397042	14	9024	9024	6872	2026	4845	f86cd3a1a55b00c80e4c7dac84ae37a3
i262s0	62000008397043	17	9024	9024	5127	1852	3275	5f35e5567ab153e6b18e6388740bad9a
i262s0	62000008397044	10	9024	9024	9224	3036	6187	0b77462e0472b083c4264236a7705501
i262s0	62000008397045	19	9024	9024	7173	2671	4501	c97948e65d8718a10281739aec0c98ff
i262s0	62000008397046	16	9024	9024	4269	1463	2805	3b3eee9564d6925a22c0b450d69c8fc0
i262s0	62000008397047	15	9024	9024	8524	2216	6307	4dec1da2f8193b962ed6797469626449
i262s0	62000008397048	16	9024	9024	7273	2849	4423	6eec4d1ba1eca8524b230215748b9f2e
i262s0	62000008397049	17	9024	9024	7624	2331	5292	04d03f8bcaf398e19d6264cf8b0f3369
i262s0	62000008397050	17	9024	9024	7295	2628	4666	8fb3ef954ce9460dbe6549f8acab23da
i262s0	62000008397051	13	9024	9024	4100	1395	2704	105e75c9473920bf0f6121fdef04d099
i262s0	62000008397052	13	9024	9024	7064	2396	4667	d766ee18813912de6a60fcb74eec3cd9
i262s0	62000008397053	12	9024	9024	8524	2552	5971	e01f8b2b1328354d47fe010d38a97c7d
i262s0	62000008397054	15	9024	9024	5382	1562	3819	970bc9be3c61770dfa68a3662e84a293
i262s0	62000008397055	28	9024	9024	7217	2318	4899	5dcd68686f66fa8a5515407ea60d3ed0
i262s0	62000008397056	15	9024	9024	7251	2422	4828	544fb474dbe8a4e93422caabc6a2ce36
i262s0	62000008397057	14	9024	9024	6297	2014	4282	e9d436b08e48bdbf98275317ffd9a127
i262s0	62000008397058	12	9024	9024	5547	1806	3741	aadac0d6db7a7da84ec7330976e0b863
i262s0	62000008397059	17	9024	9024	8035	3185	4848	e6a93118d25274b7ddb7ec48d79e463a
i262s0	62000008397060	16	9024	9024	6794	1862	4932	a7f1ca363d38517ae3ab130f89ffbbe2
i262s0	62000008397061	17	9024	9024	7579	2602	4976	dc97a3c5cc07ffafff3ced43be93d507
i262s0	62000008397062	20	9024	9024	6206	2481	3725	04d316fd7a795a867d7b2f1ebda0675a
i262s0	62000008397063	16	9024	9024	6163	2047	4116	9f818752ebcb82a95db6ca35cbfde0b1
i262s0	62000008397064	21	9024	9024	4186	1420	2766	761047c6b582ee96f9c8a029d9330320
i262s0	62000008397065	17	9024	9024	6107	2010	4097	cd5669d071bbb36bc292ee9e72ab78af
i262s0	62000008397066	14	9024	9024	9789	2946	6842	06603cb436e67ae112397daf05560c62
i262s0	62000008397067	17	9024	9024	8822	2652	6169	7e1fdfeef87676df5858b7941a336b2b
i262s0	62000008397068	17	9024	9024	6738	1977	4760	7ccda4a42e05b171edc4dfdb86ad683d
i262s0	62000008397069	21	9024	9024	6703	1797	4905	7c5525646104d0844774b35a83639e7c
i262s0	62000008397070	14	9024	9024	7272	2235	5036	f6f4e9f95bcaf7a7ff520a1d5c348e5c
i262s0	62000008397071	16	9024	9024	8969	2471	6498	fda2bdb3677e202c0ca0c765aa884df8
i262s0	62000008397072	17	9024	9024	7514	1816	5697	48c2bd35f6c0e4dc560fe1f1945ff804
i262s0	62000008397073	12	9024	9024	7246	2688	4558	9c751a1f2677a9cb58d72f06c2183938
i262s0	62000008397074	19	9024	9024	7328	2305	5023	38c62092feaf70d503bffb2010b0fcd6
i262s0	62000008397075	13	9024	9024	7253	2502	4750	b716324cb84fa1183a4213d107b61e78
i262s0	62000008397076	12	9024	9024	6389	2155	4233	3e0b543c35237efe7f916536335dde5e
i262s0	62000008397077	14	9024	9024	6188	2019	4169	60816eedf399a27988af2d6c125f6fd5
i262s0	62000008397078	13	9024	9024	6697	2623	4074	85766c6aeffb2b039b6c2e4cebf8bb57
i262s0	62000008397079	18	9024	9024	7445	1809	5635	84ae6010bb96eded6b90b322b5cab2eb
i262s0	62000008397080	20	9024	9024	6746	1802	4943	1bfb665884bca841bd615e54e09b07a6
i262s0	62000008397081	19	9024	9024	5771	1905	3865	55a254df874f8ac3a96e64e85bcfa2b9
i262s0	62000008397082	15	9024	9024	6287	1976	4311	eca3dd2d63bcb16d749a4b6a0c229c65
i262s0	62000008397083	13	9024	9024	6667	2368	4298	365423dc0752f3e7654728b77a6c4a7a
i262s0	62000008397084	16	9024	9024	8092	3419	4672	3fbe9211ce9112b1f4199c4e5984db0c
i262s0	62000008397085	14	9024	9024	9262	2330	6932	236d61f41ada8aeef1796ecffa3b23f4
i262s0	62000008397086	16	9024	9024	8286	2377	5909	8a2ea2f532fd69b25b7ec20f14430d7d
i262s0	62000008397087	23	9024	9024	8131	2403	5728	219a352f8bf60b1a8082b22858f7ffb9
i262s0	62000008397088	19	9024	9024	7044	2755	4288	5f595351c0635159ecb722882c0a0a3b
i262s0	62000008397089	13	9024	9024	6926	2122	4803	0bc9a17014c047871ba628b8ce7cb977
i262s0	62000008397090	19	9024	9024	7170	2316	4853	873850c7ccba180a65632784529ff9ae
i262s0	62000008397091	20	9024	9024	7614	2176	5438	f123c7b3e8a7222467a766c7bf4c031d
i262s0	62000008397092	19	9024	9024	6388	2023	4364	9c4a1a6416a6a5c6cb38803d07a1c601
i262s0	62000008397093	9	9024	9024	6604	2073	4530	bb32b08353a14ab0382d9f359952ce7e
i262s0	62000008397094	17	9024	9024	7999	2340	5659	12eda0bba0958a0a0c93650ce484876e
i262s0	62000008397095	24	9024	9024	6368	1653	4714	a1e97056749324592ada8ac4049d123b
i262s0	62000008397096	18	9024	9024	9085	2831	6253	cdbbc9ec7024bbdfd588e01e6c93b057
i262s0	62000008397097	19	9024	9024	6352	2149	4202	e915baf07690ce697d2506567ab5d78b
i262s0	62000008397098	15	9024	9024	8714	2332	6381	ed401e885cec982deef3d3dd287c22b0
i262s0	62000008397099	20	9024	9024	8010	2894	5115	768a204c5cc19aa8ec1acf565f9af5e9
i262s0	62000008397100	12	9024	9024	6826	1631	5194	58a6dc7f8bfa2b2ee47a3a87eea1baed
i262s0	62000008397101	10	9024	9024	8805	3212	5592	8ab1ccdd4ead4c980d22dc775ebfe674
i262s0	62000008397102	10	9024	9024	7827	2497	5330	30980fddf8381a0a3ebf6ca15daa59ef
i262s0	62000008397103	14	9024	9024	7441	2061	5380	7dabfd2e81b762ff52ee0213be1453da
i262s0	62000008397104	17	9024	9024	7426	2572	4853	8ea54e23913e09cea022e65285fda590
i262s0	62000008397105	18	9024	9024	8017	2985	5032	bab932c6acb82ef8d78d9851df4fb0d5
i262s0	62000008397106	26	9024	9024	8354	2569	5784	0be53cae87139bf804e059e91f7562f6
i262s0	62000008397107	22	9024	9024	7307	2365	4941	97933905be20a8dfbd0168a1cd0efd55
i262s0	62000008397108	13	9024	9024	7467	2669	4798	4f75cc443de82711d369e1f46ac99b33
i262s0	62000008397109	17	9024	9024	8468	3359	5108	276b3b01ba9af790f76b8384c7ef8f73
i262s0	62000008397110	13	9024	9024	8809	3871	4937	5e1d1a608746e8399e441050441ca380
i262s0	62000008397111	11	9024	9024	6694	2217	4477	7fac665d173b67d9b3e8ae481fae0e50
i262s0	62000008397112	14	9024	9024	10264	3152	7112	07b762978ae3e64cf14761925b8b0104
i262s0	62000008397113	15	9024	9024	7231	2412	4818	6de32aee62f237cbe72a375168c10e0e
i262s0	62000008397114	18	9024	9024	9863	3620	6242	224a0fe1450ff7c747380d23e563618f
i262s0	62000008397115	14	9024	9024	7842	2635	5207	57cd85d0455e2949b3a5e7810639867d
i262s0	62000008397116	11	9024	9024	7820	2188	5632	2e6d604acf1162251aa3a6288134a9cd
i262s0	62000008397117	14	9024	9024	8823	3144	5678	0dc44935552e1a4d444ee38a187c06a3
i262s0	62000008397118	19	9024	9024	7896	2543	5352	15202bf6dacf9d5207dc68d31a71970a
i262s0	62000008397119	15	9024	9024	8489	2748	5740	b1b8cb08705d5b765795dcd0f87c21c4
i262s0	62000008397120	16	9024	9024	6851	2135	4716	19afae1726769b6ad746f93d1dfa185e
i262s0	62000008397121	18	9024	9024	7233	2499	4734	8cd2c0e45a791a0bf92c59afcb0a0949
i262s0	62000008397122	14	9024	9024	7390	2414	4975	bf3dedad1f321ce82387fdb22d707d08
i262s0	62000008397123	18	9024	9024	6903	1951	4951	8196dd5c8db1f6c22def4ae4b6b6c5b5
i262s0	62137447350497	19	9024	9024	7205	2437	4767	20ed346110689bf585e9b285e5529da9
i262s0	62274886303969	15	9024	9024	7293	2251	5042	946df90b8a9eebcab60b721b84c04eb3
i262s0	62412325257441	12	9024	9024	5568	1787	3780	8116bcaa5491c4a9d9a558c722059068
i262s0	62549764210913	19	9024	9024	5860	1784	4076	e8040b89bd9ef4b6826c35cb088c8ce9
i262s0	62687203164385	19	9024	9024	8259	2579	5680	3df3a6fa6f6c6a8d729dde424fa9fbf5
i262s0	62824642117857	12	9024	9024	6493	1884	4608	553980e8df87a6d9bd4d41aa21722cbc
i262s0	62962081071329	15	9024	9024	7544	3031	4513	944c3b2fa529c3e5033b8be03d788a51
i262s0	63099520024800	19	9024	9024	7455	2563	4892	367fbead08b103851c4183a69a4e528d
i262s0	63099520024801	15	9024	9024	7687	2382	5304	66bd5f4b6b9fda0bbadada1c2d60bfa4
i262s0	63236958978273	11	9024	9024	8840	3123	5716	74ec39ae31011402f1716c236f7f22ac
i262s0	63374397931745	12	9024	9024	6870	2146	4723	61e04733e0d08df75ea2bee23c8b2e44
i262s0	63511836885217	22	9024	9024	7459	2252	5206	2c9562e44e193a3538091116933e31ad
i262s0	63649275838689	18	9024	9024	7642	2308	5334	ca9fda27779523b2fd1b071efdbfe5a3
i262s0	63786714792161	16	9024	9024	8121	3243	4877	916395c975e795171f9778bfb378722d
i262s0	63924153745633	21	9024	9024	9039	2031	7007	24a777df2b9c53411c0b17e1724ee5af
i262s0	64061592699105	18	9024	9024	8224	2578	5646	1bb3b3181883821ddf3b6d3bd75a899e
i262s0	64199031652576	15	9024	9024	8010	2764	5245	98759d1d1e78a0e956ecc5c4fa3f632d
i262s0	64199031652577	9	9024	9024	7241	2004	5237	bcc0177bc3b3d120eaabba38b5e5c62b
i262s0	64336470606049	20	9024	9024	7586	2318	5268	573ef9ae824abeef666df82045ac00dc
i262s0	64473909559521	14	9024	9024	8647	3472	5175	b3a748463b118335313afba39f54963a
i262s0	64611348512993	12	9024	9024	6768	2099	4668	dfd672eea40ff6b120f8cdb43cddbf41
i262s0	64748787466465	13	9024	9024	9547	3204	6343	04eaee1fec28c364afba5da7b7cf3301
i262s0	64886226419937	13	9024	9024	8652	2660	5991	560cb73765cb0f9e666a1d83a45080a5
i262s0	65023665373409	15	9024	9024	7950	2311	5639	9320706a584b10da6cc668d2d6d38fcc
i262s0	65161104326881	14	9024	9024	8010	2152	5858	c3315f12c97c3dd5e8a1e0410c363455
i262s0	65298543280352	19	9024	9024	7185	2718	4466	567b162dcd764687dccb3bcb4d0f13d1
i262s0	65298543280353	21	9024	9024	8640	2586	6054	82fa457fb043591cb9baf4e99ed2a3a3
i262s0	65435982233825	21	9024	9024	6908	2774	4133	75d71cf0a8aaf2d77221f7114f34d13e
i262s0	65573421187297	14	9024	9024	5923	1762	4160	79a615dc96b46da06f75f4a600e5630b
i262s0	65710860140769	20	9024	9024	7914	2963	4951	03e698eaa70dd247ab2f851142f6370f
i262s0	65848299094241	13	9024	9024	6326	1974	4351	cfa7975e5aef7583c7cff5df25df6d52
i262s0	65985738047713	15	9024	9024	8791	3385	5406	f011acb25eef8605a108fdb95c03812a
i262s0	66123177001185	15	9024	9024	7144	2471	4672	5cc1b539e6d5c7fd2dc28656a798e0cc
i262s0	66260615954657	10	9024	9024	9027	2802	6224	db06f4f5ea5eb70e46ea4c4dadf4fa1d
i262s0	66398054908128	11	9024	9024	6570	1843	4726	a71268f1709ec546b32f649dd93451d3
i262s0	66398054908129	17	9024	9024	9457	2719	6738	0a10c47e8ab57c98a21bee4fd1415f0f
i262s0	66535493861601	20	9024	9024	8437	3216	5221	fdb28b158768af807169cfdcf146e23e
i262s0	66672932815073	14	9024	9024	6833	2762	4070	9e623f7a10a9ffb7e5f752f1d78c175b
i262s0	66810371768545	18	9024	9024	8659	3193	5465	ce895be8e9a92a6b76ef8677192ace49
i262s0	66947810722017	12	9024	9024	7661	1700	5960	762ad51e671517b441207d1b5147eb29
i262s0	67085249675489	18	9024	9024	9367	2873	6494	0baee48bb0800c2511cbb4fe80343589
i262s0	67222688628961	17	9024	9024	7105	1866	5238	7f4b33338e2ad55e20803cb2e4209377
i262s0	67360127582433	11	9024	9024	7351	1851	5499	c383794b0eb722ac572cf21f421d8537
i262s0	67497566535904	13	9024	9024	9509	3310	6198	032b06ffb4a410e7307339017ddbaf5d
i262s0	67497566535905	9	9024	9024	7292	1922	5370	c644cd034a86ff4a14abb3491b7dbc85
i262s0	67635005489377	19	9024	9024	7920	2841	5079	58fb619bf22741c98c9bc5c8bf4485b2
i262s0	67772444442849	17	9024	9024	8304	3524	4779	15ffd643350c06404fb8ee382a9d30c4
i262s0	67909883396321	13	9024	9024	6056	1957	4098	6bc1941069c2694c619aea8f9068d77d
i262s0	68047322349793	17	9024	9024	5962	1696	4265	9306022282dac0224eddc8ed70fe8336
i262s0	68184761303265	10	9024	9024	8078	2305	5772	6e686a3fb3602095fa3d36cd311c8fd3
i262s0	68322200256737	16	9024	9024	8357	2881	5476	4d9a4952571a8d23b7fdfd836ab300b3
i262s0	68459639210209	20	9024	9024	8395	2971	5424	0f5c36601af878bf1127403e3e01c115
i262s0	68597078163680	12	9024	9024	7049	2493	4556	1a76f25d1b7b3178107ec4e674a40d52
i262s0	68597078163681	12	9024	9024	7307	2408	4899	17248297b975448ca11fa3cfe93317e1
i262s0	68734517117153	20	9024	9024	8506	2965	5540	795bb2dd004ab48e154e99a53486b53c
i262s0	68871956070625	10	9024	9024	7984	2138	5845	2a1f9d33807ae83108d465f88528e0e8
i262s0	69009395024097	21	9024	9024	7502	2341	5161	7a40523418c86d97be6a4153dfc60ef3
i262s0	69146833977569	12	9024	9024	7241	2361	4879	6d0742a16bbf170a4c53220a82d2ad0a
i262s0	69284272931041	18	9024	9024	7310	2347	4962	cc12fc3d9b8c9fbd0d9e2a2bb235a450
i262s0	69421711884513	19	9024	9024	6825	2438	4387	f82b3b40463a6ab053470acbec44f10f
i262s0	69559150837985	15	9024	9024	9740	3074	6665	c0d1e2d3505416694e6cb9f540d1453b
i262s0	69696589791456	22	9024	9024	6861	1931	4929	2f0a10c9dc770576988796ba4c7cecc2
i262s0	69696589791457	18	9024	9024	9060	2437	6623	9c2495189b94b067f2bdebdfc3499889
i262s0	69834028744929	13	9024	9024	6508	2193	4314	77c88b78f49e081e30e33b0b651140cd
i262s0	69971467698401	8	9024	9024	9091	3335	5755	c1a8593220adbd96e680222fd3c5c8d1
i262s0	70108906651873	15	9024	9024	9169	4086	5082	9f8fecd91b66096b356208d35689206b
i262s0	70246345605345	18	9024	9024	8065	2883	5181	f3774a7d4261183ac84d511953d5054f
i262s0	70383784558817	16	9024	9024	8601	3243	5358	703e2c06df38a9de1a811848e88d733f
i262s0	70521223512289	10	9024	9024	8102	2768	5334	1c2f54ea65a9a491b16c160d9143cdf3
i262s0	70658662465761	12	9024	9024	8196	3155	5041	1b6570c09a187b9d4391100fae83d7ef
i262s0	70796101419232	20	9024	9024	8108	2117	5991	3a491b7d3895d5036e7c9a46bf083361
i262s0	70796101419233	18	9024	9024	6839	2381	4458	1782e7ef5b66ccc58a4acf22ff1def9a
i262s0	70933540372705	13	9024	9024	7588	2670	4917	a42032dd6727101f02c84a8f7d3e9212
i262s0	71070979326177	25	9024	9024	7709	2647	5062	08dfea2b6ce48a2d5ad871206a24ab5a
i262s0	71208418279649	16	9024	9024	8755	2668	6086	3a8aefca48c59c525133aef415298b6e
i262s0	71345857233121	23	9024	9024	6574	1825	4749	63e968e2097b9bb9540e1bf957df5b78
i262s0	71483296186593	17	9024	9024	6560	2058	4501	d99f3e689d10395ad3d20b54cdcda46e
i262s0	71620735140065	19	9024	9024	8001	2509	5492	180053f68975126f68fcb2cac6345144
i262s0	71758174093537	15	9024	9024	8526	2994	5532	a0b8b5e2aefc5733d4a1ef26bd60a47b
i262s0	71895613047008	7	9024	9024	8669	2582	6087	a8a0bc2ace1ca9bbf3c6b23043384dae
i262s0	71895613047009	22	9024	9024	6156	1772	4384	3b03e49037c7fdf254d49ce057a0eae9
i262s0	72033052000481	13	9024	9024	8259	2602	5656	2be6accd0ead12557eee03f51e2853f4
i262s0	72170490953953	13	9024	9024	5251	1647	3603	2ae7af0a5a9049bf3843247cdb3f5d09
i262s0	72307929907425	16	9024	9024	7666	2541	5124	bdc53385fcd9a428b12b1d1d8715bc8a
i262s0	72445368860897	16	9024	9024	8065	2525	5539	ccd56cf0768f8caad0624fe0d8644870
i262s0	72582807814369	13	9024	9024	8509	2658	5851	5134a424cdef2ecf9dc7cd6374f5b149
i262s0	72720246767841	15	9024	9024	6749	2172	4576	1c885f7124910bd53aff1c21759a25fa
i262s0	72857685721313	14	9024	9024	5301	1673	3627	07ff416a43c6f72f8682e2ba864d7642
i262s0	72995124674784	20	9024	9024	6843	2654	4188	1258bcdbdc115ccc6a8ed3fed2485ddb
i262s0	72995124674785	25	9024	9024	8071	1923	6147	917f5b3162fdd546bc659084f49a2a74
i262s0	73132563628257	14	9024	9024	9352	2488	6863	304e2df14c90f58c555acb486e36b2c1
i262s0	73270002581729	16	9024	9024	6435	1933	4501	5788bf0ea4d8757a08824aac486cac52
i262s0	73407441535201	17	9024	9024	6681	1812	4869	b1df9f45b60765ee97bf4f47b8b10d97
i262s0	73544880488673	12	9024	9024	5234	1595	3639	9e4322275109b9b07ac4d7c0a22b4f8a
i262s0	73682319442145	14	9024	9024	8535	3291	5244	de6d4f78fc5c72e99e908cb095629ef9
i262s0	73819758395617	12	9024	9024	7936	2983	4953	e43e3cfb82054e33f0c3fd42eb07e900
i262s0	73957197349089	9	9024	9024	7906	2209	5696	eccb482751bfa43d4bcc85905ce284bf
i262s0	74094636302560	18	9024	9024	6098	1744	4354	fa7b446d19d3325249776eb01a3ac9b4
i262s0	74094636302561	17	9024	9024	8834	2948	5886	20d2b261e409b5006b562739028c94df
i262s0	74232075256033	17	9024	9024	6033	1629	4404	a71fd9c8e78bcc5ac9729445aeaf702f
i262s0	74369514209505	10	9024	9024	7215	2456	4759	f1ab93f3d7695d7d781bcab760295f5b
i262s0	74506953162977	16	9024	9024	10351	3436	6914	5bd2ea576acb7955be2a5309a4d442e8
i262s0	74644392116449	11	9024	9024	7888	2680	5208	3c2c5a04f61a0aa4d13b88364f2432ad
i262s0	74781831069921	13	9024	9024	5841	1739	4099	2acc8dec9c1f7635966f0e1de93be9f3
i262s0	74919270023393	19	9024	9024	7458	2377	5080	d0eb94e45b0a022ceb6247ffdaf40ca7
i262s0	75056708976865	21	9024	9024	5937	2040	3897	6156036ef5dc5b2efce010fab7e1b001
i262s0	75194147930336	16	9024	9024	7496	2343	5152	4c6d3f6b35150c582a1f464dd7cade4e
i262s0	75194147930337	17	9024	9024	5647	1686	3960	dfcb9c59a546d966156b0e0f92c90f9f
i262s0	75331586883809	13	9024	9024	8693	3102	5590	4491c5fc902ac779c287b2868a335b42
i262s0	75469025837281	18	9024	9024	7885	2705	5180	07b941137422cc9eaff21f58a9bc80fb
i262s0	75606464790753	18	9024	9024	6050	1623	4426	00bbd5d51fd5d7895b0d3409835b9cd7
i262s0	75743903744225	19	9024	9024	6972	1672	5300	d3846c9191c9a30563c6f230c3808687
i262s0	75881342697697	12	9024	9024	9086	2686	6400	2804f1ea814a7d7912291060b2b8758e
i262s0	76018781651169	14	9024	9024	6585	1880	4704	a1be10afd83433c2e8965de1bfc45892
i262s0	76156220604641	13	9024	9024	6905	2959	3946	5be3cf8d54a62964dff1c3838aef23f2
i262s0	76293659558112	17	9024	9024	7990	3097	4892	76eb1a9431170ce5ec8a67113ef1dad5
i262s0	76293659558113	10	9024	9024	7119	1906	5212	39fec86d8f414d80d4eace783ccde902
i262s0	76431098511585	8	9024	9024	7589	2644	4945	fba8f6e409987fee9d263d01e1bff7fe
i262s0	76568537465057	11	9024	9024	6033	1670	4363	e0b7c6d4fbe60be06d2f71fb06860270
i262s0	76705976418529	15	9024	9024	8919	3124	5794	6b2a2f5be4a8b6ab927448f1a13941d0
i262s0	76843415372001	15	9024	9024	7382	2538	4843	4ff4914f012b85c07b415592cc92dfa1
i262s0	76980854325473	18	9024	9024	5348	1618	3730	1dfd2b860bc8bee1c84cc2c06c4feb22
i262s0	77118293278945	12	9024	9024	10201	3075	7126	aaff44dd8a91011c4fb72c63b91e5ff4
i262s0	77255732232417	12	9024	9024	7008	2317	4690	c8f9852d4dd0a64bc73c7bdb5d8e4cf1
i262s0	77393171185888	16	9024	9024	7683	2386	5296	af193a9d981d942202c5c172401fcf94
i262s0	77393171185889	11	9024	9024	7291	2227	5063	3497d70d754e616412a1d353537a1c51
i262s0	77530610139361	10	9024	9024	6299	1799	4500	7508339e2b01ef4b0cc427f0f49b0798
i262s0	77668049092833	15	9024	9024	7715	2300	5415	270ad7de09e1b536127d414845241b56
i262s0	77805488046305	14	9024	9024	7441	2269	5171	1ff99d38d8cf525b0401ca0daa02d76a
i262s0	77942926999777	21	9024	9024	7949	2326	5622	15255815a4b600ab73ad1f4a471ac791
i262s0	78080365953249	19	9024	9024	9445	2956	6489	c015061265664125edba619b5365dcf7
i262s0	78217804906721	19	9024	9024	8439	2906	5533	9f279a633c0304dd2eefbcb40315668a
i262s0	78355243860193	16	9024	9024	7790	2513	5277	d08e324a16c9c5c2ab35813b26be346a
i262s0	78492682813664	18	9024	9024	7020	1833	5186	f2fa7ffe382e3967df71a024d4cde117
i262s0	78492682813665	19	9024	9024	7506	2296	5210	b86ce1d22ada0fa3e1e9ebe3a0043ee2
i262s0	78630121767137	14	9024	9024	5493	1907	3585	87bd23f6ce9888db08129279c36b8e9d
i262s0	78767560720609	13	9024	9024	6665	2397	4267	ed46dd14ba163103b7f75cc3df59af5d
i262s0	78904999674081	17	9024	9024	7265	2398	4866	8e576fe4d4b5deb8ca6e5406553add35
i262s0	79042438627553	16	9024	9024	6205	2218	3986	9f4a3573f11d31995d79fb0c72e0afd0
i262s0	79179877581025	14	9024	9024	8408	2221	6187	74dac8cccc8e2e32c800439b20b9d8b6
i262s0	79317316534497	17	9024	9024	5651	1842	3808	0a1a11dda746beb17b8b2b67e01f1cf6
i262s0	79454755487969	18	9024	9024	8116	2246	5869	200db9b0502cfadd1fd882a4ee5ecfcf
i262s0	79592194441440	14	9024	9024	7943	2889	5053	378c362e97782469e068b9109c43bb05
